Item Name,Category,Item ID,minListing_world,minListing_dc,recentPurchase_world,recentPurchase_dc,averageSalePrice_dc,dailySaleVelocity_dc
Whale-Class Bow,Gathering,22526,,800000,979994,799999,799999,0.25774518074482733
Whale-Class Bridge,Gathering,22527,,1200000,2969500,1399998,1399998,1.288723097502041
Whale-Class Pressure Hull,Gathering,22528,1500000,1198994,1500000,18,733004.3333333334,0.7732321858140839
Whale-Class Stern,Gathering,22529,,999999,1000000,1000000,,
Wind Cluster,Gathering,16,53,30,55,30,1830.6052747737806,53720.32881627634
Wind Crystal,Gathering,10,98,85,97,90,104.44176126572748,97221.96349727639
Wyvern Wing,Gathering,12636,898,100,999,999,1362.1875,4.1238685943100615
Walnut Lumber,Crafting,5371,499,99,500,300,538.925877763329,198.20300251865422
Spruce Lumber,Crafting,5378,3002,1800,2995,1595,1924.3470588235293,43.815912109194265
Iron Nails,Crafting,7018,,190,443,70,69.8,25.77400940111306
Cobalt Ingot,Crafting,5059,999,695,1000,1098,1109.857624831309,3437.729944503917
Cedar Lumber,Crafting,5366,250,250,900,777,1599.9375,53.60969822779846
Iron Ingot,Crafting,5057,150,60,1,600,331.8573085846868,222.1704766874779
Iron Rivets,Crafting,5092,25,25,29,180,258.125,4.123804958825573
Mythril Plate,Crafting,5079,1485,395,3495,3888,2729.9333333333334,3.8660588521952866
Electrum Ingot,Crafting,5066,1199,785,1199,5250,911.4066496163683,201.55009130535282
Horn Glue,Crafting,5505,1399,850,2000,4995,1546.367816091954,89.69216952013737
Mythril Rivets,Crafting,5099,899,500,899,450,887.315625,82.47537663898407
Rose Gold Ingot,Crafting,5067,230,90,222,90,252.5189761694616,292.0137611405541
Varnish,Crafting,7017,1000,1000,999,1150,1260.2070063694268,242.78580827813803
Steel Rivets,Crafting,5093,998,249,998,998,768.3654159869494,157.9908303140725
Steel Ingot,Crafting,5058,800,100,799,100,561.9369261477046,645.621779858453
Cobalt Joint Plate,Crafting,7023,1340,200,1285,1150,1259.25,7.216515199712955
Steel Joint Plate,Crafting,7022,1199,450,799,1200,1339.9363636363637,28.3505350551849
Ancient Lumber,Crafting,7606,9500,3999,9000,3998,4225.797468354431,142.52554746040312
Silver Ingot,Crafting,5064,588,449,599,599,980.3305084745763,212.88579321337303
Treated Spruce Lumber,Crafting,5379,6000,1984,7000,6499,5039.6,1.2886520709228642
Darksteel Nugget,Crafting,5061,2888,1600,1800,2500,2206.557965594615,344.5848159659728
Cobalt Rivets,Crafting,5094,2000,499,802,500,1305.0210970464136,61.08184146683257
Mythril Ingot,Crafting,5065,388,200,393,398,506.2157935887412,329.6349849441791
Rose Gold Nugget,Crafting,5068,500,500,1200,2200,1089.955835962145,81.69981427236812
Linseed Oil,Crafting,5485,499,150,499,2000,619.7424892703863,180.1515624044635
Darksteel Ingot,Crafting,5060,6000,3995,5000,3999,3752.8426035502957,217.77930928347962
Natron,Crafting,5522,500,100,649,1400,779.345971563981,108.76054746587222
Darksteel Rivets,Crafting,5095,1897,1897,1899,1996,1977.7627118644068,15.205824610456974
Farreach Canvas,Crafting,12231,779,499,299,499,435.3333333333333,1.546351641702802
Garlond Steel,Crafting,12913,6582,4000,7990,7990,8659,0.773174112972279
Mythrite Ingot,Crafting,12519,3100,1000,2999,1989,2392.9847328244273,67.52372410903469
Mythrite Nugget,Crafting,12518,1450,900,2300,2000,1505.6303448275862,186.84959409102487
Oak Lumber,Crafting,5373,399,331,399,390,549.7515683814304,205.4052242703506
Steel Nails,Crafting,7019,249,90,249,249,255.83636363636364,28.34946779820268
Steel Plate,Crafting,5073,1101,301,1000,1200,940.0980392156863,13.143815527864973
Darksteel Plate,Crafting,5075,2999,2500,8999,2000,2500,0.2577213064837171
Uraeus Leather,Crafting,5287,10000,9999,14998,12000,11799.854545454546,28.349280006951034
Void Glue,Crafting,5506,7399,2500,3102,10003,5295.274509803921,13.143728964903007
Wolfram Ingot,Crafting,7607,5000,2500,4998,4998,4753.887323943662,18.298093508750807
Wyvern Leather,Crafting,12563,3998,1390,4000,4000,1852.148148148148,62.62573289282984
Boar Leather,Crafting,5282,299,149,295,295,998.263440860215,95.87128772392934
Bronze Rivets,Crafting,5091,60,17,93,129,122.44186046511628,11.081872523294031
Bronze Ingot,Crafting,5056,1,1,100,749,86.76210526315789,122.41576623692205
Hard Hippogryph Leather,Crafting,5289,98,98,650,1000,609.1666666666666,15.463010395500024
Hippogryph Leather,Crafting,5288,900,150,1000,1000,589.3564356435644,26.029343738498234
Linen Canvas,Crafting,7026,198,91,150,2400,1933.294964028777,35.82248498838236
Linen Yarn,Crafting,5336,157,46,990,399,189.83035714285714,144.32048508801566
Cotton Yarn,Crafting,5334,100,20,90,20,105.92611683848797,149.98988799138496
Beeswax,Crafting,5515,700,14,250,20,35.333333333333336,27.059972436353476
Mahogany Lumber,Crafting,5374,200,95,500,500,372.12831858407077,232.97296541745726
Rosewood Lumber,Crafting,5376,68,44,850,895,299.98069241011984,387.0847672329548
Saurian Leather,Crafting,7608,2500,200,1000,1890,1865.2333333333333,7.731369942826937
Silk Thread,Crafting,5338,790,281,500,375,376.3853658536585,52.83091482422014
Vanya Silk,Crafting,5330,1990,900,700,1000,1384.6216216216217,19.07063061365762
Yew Lumber,Crafting,5368,299,30,490,200,180.74318181818182,113.39268926027582
Celestine,Crafting,12912,,2930,2750,4994,4069.153846153846,3.3502311308661854
Holy Cedar Lumber,Crafting,12580,3500,600,2098,2400,2240.3898305084745,15.204861263516815
Cobalt Plate,Crafting,5074,3100,100,3094,1790,1675.7513661202186,94.32146626691014
Aurum Regis Nugget,Crafting,12522,3000,995,999,999,1230,210.03231442480885
Cassia Lumber,Crafting,12232,3199,3199,3200,3244,2621,1.288538948665831
Gold Ingot,Crafting,5069,4,1,304,30,41.67107438016529,155.91287204170322
Hardsilver Nugget,Crafting,12520,2000,500,1547,333,744.3826530612245,101.02101513145811
Larimar,Crafting,12541,,450,1500,1500,2441.342560553633,74.47706682602545
Basilisk Whetstone,Crafting,5262,999,499,200,291,602.7486338797814,94.32023391902563
Platinum Nugget,Crafting,9359,2400,999,2100,500,3784.769230769231,3.350164927832085
Titanium Ingot,Crafting,12525,,1500,1149,400,1929.3556581986143,111.58601636669883
Titanium Nugget,Crafting,12524,2500,700,2499,1495,1315.024193548387,95.86583726768154
Topaz,Crafting,5190,,4967,4200,3456,,
Dark Chestnut Lumber,Crafting,12581,499,499,498,997,773.0505050505051,76.53771266701386
Adamantite Nugget,Crafting,12526,820,499,800,1499,869.8023255813954,88.64955087845827
Adamantite Rivets,Crafting,12530,6,6,506,250,573.9527559055118,32.72810518342748
Birch Lumber,Crafting,12583,600,150,600,600,3133.207920792079,26.02780767440019
Cassia Block,Crafting,13758,4000,2096,2000,4650,,
Astral Oil,Crafting,12606,3000,1001,900,969,1054.3333333333333,1.546199701049722
Kamacite,Crafting,25009,,11111,2000,11110,11110,2.5769939907370243
Galvanized Garlond Steel,Crafting,14935,3993,1500,3993,3993,3993,0.25769883958002693
Cryptomeria Lumber,Crafting,26530,,30000,28000,30000,,
Enchanted Hardsilver Ink,Crafting,12602,4000,3987,3850,3850,3842.75,2.061581722366773
Hardsilver Ingot,Crafting,12521,3000,800,3250,5000,2090.3485714285716,45.096990596359724
Platinum Ingot,Crafting,9360,4,2,98,90,60.44656172328086,311.0397107686105
Pure Titanium Plate,Crafting,26532,,38038,30000,30000,,
Rhodonite,Crafting,19967,2000,1200,1999,1999,5427.576923076923,6.700076369008841
Aurum Regis Ingot,Crafting,12523,249,99,500,480,778.6363636363636,17.007848993056726
Dragon Leather,Crafting,12565,1000,200,1200,152,583.1666666666666,15.461646732220913
Gagana Leather,Crafting,19993,795,98,969,990,686.36,25.76934954532174
High Mythrite Ingot,Crafting,14146,6489,2499,4008,8,3873.722222222222,18.553891338843002
Mythrite Rivets,Crafting,12528,2700,1840,2999,500,2085.4666666666667,3.865385338839093
Tempered Glass,Crafting,16908,,8495,10000,15420,,
Wing Glue,Crafting,5507,2180,2000,2190,2100,2994.8372093023254,11.080720922932986
Beech Lumber,Crafting,19925,375,9,399,949,1098.5852713178294,66.48417380407068
Eikon Iron Ingot,Crafting,14149,750,647,2099,2099,1735.3725490196077,13.142191044149541
Koppranickel Nugget,Crafting,19938,579,150,320,795,874.81640625,65.96850224086052
Molybdenum Ingot,Crafting,19947,600,600,900,850,1015.4984227129338,81.6873834108258
Triphane,Crafting,19962,200,200,585,900,592.4406779661017,15.203611997072988
Hallowed Chestnut Lumber,Crafting,12582,,495,1000,2500,1411.546511627907,22.161147984461948
Wolfram Square,Crafting,8029,995,200,1200,189,656.5,3.0922465180928405
Hallowed Water,Crafting,12605,70,70,80,209,401.36708860759495,20.35724541804236
Clear Glass Lens,Crafting,5512,100,54,200,77,152.34301270417424,141.9850388145005
Cobalt Nails,Crafting,7020,250,20,90,800,,
Cobalt Rings,Crafting,5084,37,37,155,730,469.8888888888889,4.638329281496106
Dhalmel Leather,Crafting,12564,5000,2999,4123,3000,2780.4772727272725,56.690566913145666
High Allagan Chimera Leather,Crafting,12233,1495,493,2000,1000,713.7272727272727,2.8345221682609414
Amphiptere Leather,Crafting,12566,275,50,323,500,328.9264705882353,17.522462972592443
